timestamp,price,qty,sell
1758860569202,3974.32,0.1717,False
1758860569202,3974.32,1.9177,False
1758860570265,3974.31,0.1096,True
1758860570265,3974.31,1.509,True
1758860570265,3974.31,0.1499,True
1758860570265,3974.31,0.1499,True
1758860570265,3974.31,0.1499,True
1758860570265,3974.31,0.1499,True
1758860570265,3974.31,0.1396,True
1758860570267,3974.27,0.151,True
1758860570267,3974.26,0.1812,True
1758860570317,3973.96,0.1,True
1758860570456,3973.91,0.197,True
1758860570763,3973.91,0.5307,True
1758860570970,3973.91,0.5006,True
1758860571099,3973.91,1.2048,True
1758860571099,3973.91,0.1223,True
1758860571116,3973.72,0.2265,True
1758860571116,3973.64,0.1259,True
1758860571753,3973.55,0.6861,False
1758860573814,3973.54,0.15,True
1758860573975,3973.54,0.1604,True
1758860573975,3973.54,0.15,True
1758860574343,3973.55,0.4865,False
1758860574343,3973.55,0.3819,False
1758860574343,3973.55,1.6119,False
1758860575738,3973.55,0.1579,False
1758860576160,3973.54,0.1343,True
1758860576161,3973.54,0.1025,True
1758860576161,3973.54,0.15,True
1758860576161,3973.54,0.1604,True
1758860576161,3973.54,0.1425,True
1758860576161,3973.54,0.15,True
1758860576605,3973.54,0.15,True
1758860576605,3973.54,0.15,True
1758860577202,3973.55,0.2499,False
1758860579989,3973.55,1.2775,False
1758860580046,3973.55,0.118,False
1758860580046,3973.55,0.2081,False
1758860580046,3973.55,0.604,False
1758860580080,3973.56,0.5569,False
1758860580116,3973.64,0.151,False
1758860584168,3973.66,0.4746,True
1758860584635,3973.67,0.6358,False
1758860585692,3973.66,0.1921,True
1758860585693,3973.66,0.1565,True
1758860585716,3973.66,0.2077,True
1758860585716,3973.66,0.191,True
1758860585741,3973.55,0.1598,True
1758860585741,3973.55,0.3714,True
1758860585741,3973.55,1.2505,True
1758860585741,3973.54,0.1604,True
1758860585741,3973.54,0.15,True
1758860585741,3973.54,0.15,True
1758860585741,3973.54,0.1604,True
1758860585741,3973.54,0.15,True
1758860585741,3973.54,0.15,True
1758860585741,3973.54,0.1604,True
1758860585741,3973.54,0.15,True
1758860585741,3973.54,0.15,True
1758860585741,3973.54,0.1604,True
1758860585741,3973.54,0.15,True
1758860585741,3973.54,0.1604,True
1758860585741,3973.54,0.1183,True
1758860585741,3973.54,0.1598,True
1758860585743,3973.52,0.2517,True
1758860585743,3973.51,0.1765,True
1758860585743,3973.51,0.4461,True
1758860585744,3973.5,0.1,True
1758860585749,3973.47,0.2265,True
1758860585798,3973.36,0.1455,True
1758860586355,3973.26,0.2265,True
1758860586516,3973.06,0.2517,True
1758860586516,3972.93,0.1,True
1758860586616,3972.87,1.3,False
1758860586632,3972.87,0.1405,False
1758860588077,3972.85,0.1259,True
1758860588460,3972.67,0.2407,True
1758860589166,3972.47,0.1007,True
1758860589166,3972.47,0.1007,True
1758860589166,3972.45,0.1259,True
1758860590106,3972.19,0.3645,False
1758860590106,3972.19,0.2529,False
1758860590416,3972.18,0.99,True
1758860590422,3972.07,0.1,True
1758860590422,3972.07,0.1511,True
1758860590424,3972.05,0.1259,True
1758860590473,3971.84,0.7548,True
1758860590545,3971.75,0.3208,True
1758860590545,3971.66,0.1,True
1758860590545,3971.65,0.1259,True
1758860590593,3971.61,0.2236,True
1758860590810,3971.62,0.3468,False
1758860593104,3971.61,0.426,True
1758860593428,3971.62,0.2516,False
1758860595557,3971.62,0.1085,False
1758860599616,3971.62,0.191,False
1758860599616,3971.62,0.302,False
1758860599616,3971.71,0.1511,False
1758860599616,3971.81,0.2266,False
1758860601728,3971.82,1.9823,False
1758860606282,3972.01,0.2026,False
1758860606282,3972.01,0.1007,False
1758860606301,3972.02,0.1,False
1758860606372,3972.05,0.1001,False
1758860607563,3972.21,0.2517,False
1758860607563,3972.21,0.2927,False
1758860607857,3972.21,0.2517,False
1758860608526,3972.21,0.1,False
1758860613606,3972.21,0.1086,False
1758860617219,3972.2,0.1813,True
1758860617219,3972.2,0.7928,True
1758860619840,3972.21,0.151,False
1758860619962,3972.21,9.7973,False
1758860619962,3972.21,0.302,False
1758860619962,3972.21,3.3162,False
1758860619962,3972.21,2.6943,False
1758860623169,3972.2,0.4621,True
1758860624395,3972.21,1.0,False
1758860628459,3972.2,1.3557,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.2,1.2,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.2,0.1443,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.2,0.1491,True
1758860628459,3972.19,0.1491,True
1758860628459,3972.19,0.1491,True
1758860628459,3972.19,0.1491,True
1758860628459,3972.19,0.1491,True
1758860628459,3972.19,0.1491,True
1758860628459,3972.19,0.1491,True
1758860628459,3972.19,0.1491,True
1758860628459,3972.19,0.1491,True
1758860628459,3972.11,0.1511,True
1758860628583,3972.01,14.6581,True
1758860628583,3972.01,0.2266,True
1758860629116,3971.81,0.1007,True
1758860629116,3971.81,0.1007,True
1758860629116,3971.81,0.2518,True
1758860629116,3971.65,0.1259,True
1758860632059,3971.48,0.5035,False
1758860639879,3971.48,0.1299,False
1758860639879,3971.57,0.1511,False
1758860639879,3971.67,0.2266,False
1758860640298,3971.76,1.031,True
1758860642773,3971.77,0.2259,False
1758860642989,3971.76,0.1001,True
1758860642989,3971.76,4.8902,True
1758860644469,3971.76,0.1,True
1758860646993,3971.77,0.5035,False
1758860647440,3971.76,0.2814,True
1758860651796,3971.76,0.2393,True
1758860653467,3971.76,0.2609,True
1758860653500,3971.76,0.1152,True
1758860653516,3971.67,0.1511,True
1758860653518,3971.59,0.161,True
1758860653519,3971.57,0.2266,True
1758860653520,3971.47,0.1666,True
1758860653520,3971.47,0.1432,True
1758860653617,3971.47,0.1666,True
1758860653617,3971.47,0.1666,True
1758860653617,3971.47,0.1666,True
1758860653617,3971.47,0.1666,True
1758860653617,3971.47,0.1666,True
1758860653617,3971.47,0.1666,True
1758860653617,3971.47,0.1666,True
1758860653617,3971.47,0.1661,True
1758860653617,3971.4,0.1,True
1758860653617,3971.37,0.1007,True
1758860653617,3971.37,0.1007,True
1758860653617,3971.37,0.2518,True
1758860654281,3971.33,0.348,True
1758860655113,3971.33,6.2896,True
1758860655211,3971.33,0.3513,True
1758860655250,3971.33,0.5289,True
1758860655302,3971.33,0.4931,True
1758860655351,3971.33,13.5727,True
1758860655351,3971.33,12.256,True
1758860655352,3971.33,17.4977,True
1758860655352,3971.33,18.8898,True
1758860655352,3971.33,2.8197,True
1758860655352,3971.33,15.5284,True
1758860655352,3971.33,4.1826,True
1758860655352,3971.33,4.8025,True
1758860655352,3971.33,5.8056,True
1758860655352,3971.33,10.8398,True
1758860655352,3971.33,7.9494,True
1758860655352,3971.33,6.514,True
1758860655352,3971.33,4.0324,True
1758860655352,3971.33,1.732,True
1758860655353,3971.33,3.3045,True
1758860655353,3971.31,0.292,True
1758860655358,3971.15,0.9365,True
1758860655517,3971.01,0.5684,True
1758860655517,3970.97,0.1511,True
1758860656282,3970.88,0.401,False
1758860657599,3970.88,0.4321,False
1758860657642,3970.87,0.1251,True
1758860658116,3970.88,1.0075,False
